,dist,citation
112,1.4251537,"de Carvalho Oliveira, A. and Khan, A. S. and Sales Lima, P. V. P. (2024). Evaluation Of The Impacts Of The “Uma Terra E Duas Águas” Program (P1+2) On The Quality Of Life And Environmental Sustainability Of Beneficiaries In The Semiarid Region Of Ceará, Brazil. N/A, N/A(N/A), N/A-N/A. DOI: 10.24857/rgsa.v18n1-001"
113,1.4260337,"Edwards, P. E. T. and Sutton-Grier, A. E. and Coyle, G. E. (2013). Investing In Nature: Restoring Coastal Habitat Blue Infrastructure And Green Job Creation. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.marpol.2012.05.020"
114,1.4262036,"Ebert, Annemarie and Welz, Juliane and Heinrichs, Dirk and Krellenberg, Kerstin and Hansjuergens, Bernd (2010). Socio-Environmental Change And Flood Risks: The Case Of Santiago De Chile. N/A, N/A(N/A), N/A-N/A. DOI: 10.3112/erdkunde.2010.04.01"
115,1.4263437,"Gerlagh, R and Papyrakis, E (2003). Are The Economic Costs Of (Non-)Stabilising The Atmosphere Prohibitive? A Comment. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/s0921-8009(03)00163-0"
116,1.4272726,"Himmler, S. and van Exel, J. and Perry-Duxbury, M. and Brouwer, W. (2020). Willingness To Pay For An Early Warning System For Infectious Diseases. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s10198-020-01171-2"
117,1.4280527,"Fritz, Steffen (2008). A Conceptual Framework For Assessing The Benefits Of A Global Earth Observation System Of Systems. N/A, N/A(N/A), N/A-N/A. DOI: 10.1109/jsyst.2008.926688"
118,1.4292045,"Estes, Anna Bond and Kuemmerle, Tobias and Kushnir, Hadas and Radeloff, Volker Christian and Shugart, Herman Henry (2012). Land-Cover Change And Human Population Trends In The Greater Serengeti Ecosystem From 1984-2003. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.biocon.2012.01.010"
119,1.4295741,"Cilliers, E. J. and Timmermans, W. (2015). An Integrative Approach To Value-Added Planning: From Community Needs To Local Authority Revenue. N/A, N/A(N/A), N/A-N/A. DOI: 10.1111/grow.12111"
120,1.4297514,"Roman, Miguel O. and Stokes, Eleanor C. (2015). Holidays In Lights: Tracking Cultural Patterns In Demand For Energy Services. N/A, N/A(N/A), N/A-N/A. DOI: 10.1002/2014ef000285"
121,1.430563,"Cutt, J. (1982). Accountability, Efficiency, And The “Bottom Line” In Non‐Profit Organizations. N/A, N/A(N/A), N/A-N/A. DOI: 10.1111/j.1754-7121.1982.tb02078.x"
122,1.4306462,"Hiep Ngoc Luu and Ngoc Minh Nguyen and Ho, Hai Hong and Dao Ngoc Tien (2019). Infrastructure And Economic Development In Developing Economies New Empirical Evidence From Night-Time Satellite Imagery In Vietnam. N/A, N/A(N/A), N/A-N/A. DOI: 10.1108/ijse-05-2018-0252"
123,1.4308875,"Lin, Brenda and Meyers, Jacqui and Barnett, Guy (2015). Understanding The Potential Loss And Inequities Of Green Space Distribution With Urban Densification. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.ufug.2015.09.003"
124,1.4317963,"Bose, S. K. and Bream, K. D. W. and Barg, F. K. and Band, R. A. (2012). Willingness To Pay For Emergency Referral Transport In A Developing Setting: A Geographically Randomized Study. N/A, N/A(N/A), N/A-N/A. DOI: 10.1111/j.1553-2712.2012.01382.x"
125,1.4330796,"Chaiken, Miriam S. and Dixon, J. Richard and Powers, Colette and Wetzler, Erica (2009). Asking The Right Questions: Community-Based Strategies To Combat Hunger. N/A, N/A(N/A), N/A-N/A. DOI: 10.1111/j.1556-4797.2009.01027.x"
126,1.4357206,"Bernkopf, Richard (1993). Societal Value Of Geologic Maps. N/A, N/A(N/A), N/A-N/A. DOI: https://doi.org/10.3133/cir1111"
127,1.4371179,"Cord, A. F. and Brauman, K. A. and Chaplin-Kramer, R. and Huth, A. and Ziv, G. and Seppelt, R. (2017). Priorities To Advance Monitoring Of Ecosystem Services Using Earth Observation. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.tree.2017.03.003"
128,1.4378314,"Phelps, Charles E. and Lakdawalla, Darius N. (2023). Methods To Adjust Willingness-To-Pay Measures For Severity Of Illness. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.jval.2023.02.001"
129,1.4380934,"Bernkopf, Richard (2003). The Role Of Geoscience Information In Reducing Catastrophic Loss Using A Web-Based Economics Experiment. N/A, N/A(N/A), N/A-N/A. DOI: https://pubs.usgs.gov/pp/1683/"
130,1.4382312,"Liu, D. and Leung, K. and Jit, M. and Wu, J. T. (2021). Cost-Effectiveness Of Strategies For Preventing Paediatric Lower Respiratory Infections Associated With Respiratory Syncytial Virus In Eight Chinese Cities. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.vaccine.2021.08.057"
131,1.4395027,"Bluhm, R. and Polonik, P. and Hemes, K. S. and Sanford, L. C. and Benz, S. A. and Levy, M. C. and Ricke, K. L. and Burney, J. A. (2022). Disparate Air Pollution Reductions During California’s Covid-19 Economic Shutdown. N/A, N/A(N/A), N/A-N/A. DOI: 10.1038/s41893-022-00856-1"
132,1.4400313,"McDonald, Robert I. and Biswas, Tanushree and Sachar, Cedilla and Housman, Ian and Boucher, Timothy M. and Balk, Deborah and Nowak, David and Spotswood, Erica and Stanley, Charlotte K. and Leyk, Stefan (2021). The Tree Cover And Temperature Disparity In Us Urbanized Areas: Quantifying The Association With Income Across 5,723 Communities. N/A, N/A(N/A), N/A-N/A. DOI: 10.1371/journal.pone.0249715"
133,1.4405195,"Freebairn, John (2002). Economic Benefits Of Meteorological Services. N/A, N/A(N/A), N/A-N/A. DOI: https://doi.org/10.1017/s1350482702001044"
134,1.4409523,"Gerdin, G. and Ovens, A. (2016). Spatialising Health Work In Schools–Exploring The Complex Interconnection Of Space, Health, Physical Education And Masculinity. N/A, N/A(N/A), N/A-N/A. DOI: 10.3402/nstep.v2.30158"
135,1.441334,"Bravo-Monroy, L. (2021). Coffee And Potato Agroecosystems: Social Construction Of Spaces As A Concept To Analyse Nature's Contributions To People. N/A, N/A(N/A), N/A-N/A. DOI: 10.3389/fevo.2021.607230"
136,1.4415104,"Lenzen, Manfred and Geschke, Arne and Malik, Arunima and Fry, Jacob and Lane, Joe and Wiedmann, Thomas and Kenway, Steven and Hoang, Khanh and Cadogan-Cowper, Andrew (2017). New Multi-Regional Input-Output Databases For Australia - Enabling Timely And Flexible Regional Analysis. N/A, N/A(N/A), N/A-N/A. DOI: 10.1080/09535314.2017.1315331"
137,1.4431294,"Zhang, Y. and Wang, X. and Yan, Y. and Shi, S. and Hai, S. (2022). The Spatio-Temporal Changes Of Tourism Multidimensional Poverty Alleviation Effect At County In Southwest China Based On Night Light Data. N/A, N/A(N/A), N/A-N/A. DOI: 10.12082/dqxxkx.2022.210466"
138,1.4431345,"Gan, S. and Xiao, Y. and Xu, J. and Wang, Y. and Yu, F. and Xie, G. (2019). Comprehensive Cost-Benefit Evaluation Of The Hulunbuir Grassland Meadow Ecological Function Area. N/A, N/A(N/A), N/A-N/A. DOI: 10.5846/stxb201812302851"
139,1.4437284,"Castellano, M. B. (2013). Introduction: Special Issue On Indigenous Early Parenthood. N/A, N/A(N/A), N/A-N/A. DOI: 10.18584/iipj.2013.4.1.1"
140,1.445065,"Landry, Shawn M. and Chakraborty, Jayajit (2009). Street Trees And Equity: Evaluating The Spatial Distribution Of An Urban Amenity. N/A, N/A(N/A), N/A-N/A. DOI: 10.1068/a41236"
141,1.4459873,"Kim, Ju-Hee and Lim, Hancheol and Shin, Jinho and Yoo, Seung-Hoon (2022). Evaluating The Public Value Of Improving Early Detection Accuracy Of Cumulonimbus Using A Geostationary Satellite In South Korea. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.spacepol.2022.101507"
142,1.4485865,"Martinuzzi, Sebastian and Locke, Dexter H. and Ramos-Gonzalez, Olga and Sanchez, Monika and Grove, J. Morgan and Munoz-Erickson, Tischa A. and Arendt, Wayne J. and Bauer, Gerald (2021). Exploring The Relationships Between Tree Canopy Cover And Socioeconomic Characteristics In Tropical Urban Systems: The Case Of Santo Domingo, Dominican. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.ufug.2021.127125"
143,1.4503046,"Ostner, I. (2018). The Politics Of Care Policies In Germany. N/A, N/A(N/A), N/A-N/A. DOI: 10.4324/9780429455667-5"
144,1.4504559,"Dessie, Gessesse and Kinlund, Peter (2008). Khat Expansion And Forest Decline In Wondo Genet, Ethiopia. N/A, N/A(N/A), N/A-N/A. DOI: 10.1111/j.1468-0467.2008.00286.x"
145,1.450531,"Bowles, W. and Duncombe, R. (2005). A Satellite Model For Rural And Remote Social Work Field Education. N/A, N/A(N/A), N/A-N/A. DOI: 10.5172/rsj.351.15.3.285"
146,1.4509923,"Amoako Johnson, F. and Hutton, C. W. (2014). Dependence On Agriculture And Ecosystem Services For Livelihood In Northeast India And Bhutan: Vulnerability To Climate Change In The Tropical River Basins Of The Upper Brahmaputra. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s10584-012-0573-7"
147,1.4512986,"Lazo, Jeffrey (2002). Economic Value Of Current And Improved Weather Forecasts In The U.s. Household Sector. N/A, N/A(N/A), N/A-N/A. DOI: https://www.researchgate.net/profile/jeffrey-lazo/publication/268415603_economic_value_of_current_and_improved_weather_forecasts_in_the_us_household_sector/links/570ebb3d08aee328dd6548c7/economic-value-of-current-and-improved-weather-forecasts-in-the-us-household-sector.pdf"
148,1.4513485,"Greene, Christopher S. and Robinson, Pamela J. and Millward, Andrew A. (2018). Canopy Of Advantage: Who Benefits Most From City Trees?. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.jenvman.2017.12.015"
149,1.4518082,"Gavrilidis, Athanasios Alexandru and Popa, Ana-Maria and Onose, Diana Andreea and Gradinaru, Simona R. (2022). Planning Small For Winning Big: Small Urban Green Space Distribution Patterns In An Expanding City. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.ufug.2022.127787"
150,1.4527327,"Mitchell, B. C. and Chakraborty, J. and Basu, P. (2021). Social Inequities In Urban Heat And Greenspace: Analyzing Climate Justice In Delhi, India. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/ijerph18094800"
151,1.4528762,"Tagnan, Jacob Nchagmado and Amponsah, Owusu and Takyi, Stephen Appiah and Azunre, Gideon Abagna and Braimah, Imoro (2022). A View Of Urban Sprawl Through The Lens Of Family Nuclearisation. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.habitatint.2022.102555"
152,1.4537969,"Ölander, F. (1990). Consumer Psychology: Not Necessarily A Manipulative Science. N/A, N/A(N/A), N/A-N/A. DOI: 10.1111/j.1464-0597.1990.tb01040.x"
153,1.4538083,"Tang, J. and Wang, X. (2009). Analysis Of The Land Use Structure Changes Based On Lorenz Curves. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s10661-008-0258-x"
154,1.4539738,"Guyot, J. and Rao, A. and Rouillon, S. (2023). Oligopoly Competition Between Satellite Constellations Will Reduce Economic Welfare From Orbit Use. N/A, N/A(N/A), N/A-N/A. DOI: 10.1073/pnas.2221343120"
155,1.454825,"Panagopoulos, Thomas and Guimaraes, Maria Helena and Barreira, Ana Paula (2015). Influences On Citizens' Policy Preferences For Shrinking Cities: A Case Study Of Four Portuguese Cities. N/A, N/A(N/A), N/A-N/A. DOI: 10.1080/21681376.2015.1010225"
156,1.4556513,"Grekousis, George and Mountrakis, Giorgos and Kavouras, Marinos (2016). Linking Modis-Derived Forest And Cropland Land Cover 2011 Estimations To Socioeconomic And Environmental Indicators For The European Union's 28 Countries. N/A, N/A(N/A), N/A-N/A. DOI: 10.1080/15481603.2015.1118977"
157,1.4557295,"Castro-Magnani, Marissa and Sanchez-Azofeifa, Arturo and Metternicht, Graciela and Laakso, Kati (2021). Integration Of Remote-Sensing Based Metrics And Econometric Models To Assess The Socio-Economic Contributions Of Carbon Sequestration In Unmanaged Tropical Dry Forests. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.indic.2021.100100"
158,1.4559736,"Liu, Jianfeng and Chen, Lin and Yang, Zhonghua and Zhao, Yifan and Zhang, Xiwang (2022). Unraveling The Spatio-Temporal Relationship Between Ecosystem Services And Socioeconomic Development In Dabie Mountain Area Over The Last 10 Years. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/rs14051059"
159,1.4565477,"Castella, J. C. and Lestrelin, G. (2021). Exploring The Environmental Impact Of Agrarian Changes In Southeast Asia Through Participatory Evaluation Of Ecosystem Services. N/A, N/A(N/A), N/A-N/A. DOI: 10.1051/cagri/2020042"
160,1.4573207,"van Roggen, E. and Zlatić, M. (2014). Spatial Analysis Of The Sustainability Of Small Communities: A Case Study On The Island Of Ilovik, Croatia. N/A, N/A(N/A), N/A-N/A. DOI: 10.21861/hgg.2013.75.02.02"
161,1.4585636,"Nguyen, Nam P. and Marshall, Julian D. (2018). Impact, Efficiency, Inequality, And Injustice Of Urban Air Pollution: Variability By Emission Location. N/A, N/A(N/A), N/A-N/A. DOI: 10.1088/1748-9326/aa9cb5"
162,1.4588797,"Schuit, Pascale and Moat, Justin and Gole, Tadesse Woldemariam and Challa, Zeleke Kebebew and Torz, Jeremy and Macatonia, Steven and Cruz, Graciano and Davis, Aaron P. (2021). The Potential For Income Improvement And Biodiversity Conservation Via Specialty Coffee In Ethiopia. N/A, N/A(N/A), N/A-N/A. DOI: 10.7717/peerj.10621"
163,1.4600874,"Nkonya, Ephraim and Ru, Yating and Kato, Edward (2018). Economics Of Land Degradation In Niger. N/A, N/A(N/A), N/A-N/A. DOI: 10.3920/978-90-8686-873-5\_2"
164,1.4604062,"Fedorov, V. A. and Chedov, V, K. (2019). The Actualisation Of Regional Capacity Educational Space Based On Cluster Interaction: The Aspect Of Formation Of Training Health Culture. N/A, N/A(N/A), N/A-N/A. DOI: 10.17853/1994-5639-2019-9-186-220"
165,1.4605926,"Andini, M. D. and Lestari, F. and Medtry, M. and Karenina, A. (2023). The Peri-Urban Gentrification Process In Cisauk Subdistrict, Tangerang Regency, Indonesia. N/A, N/A(N/A), N/A-N/A. DOI: 10.23917/forgeo.v37i1.21806"
166,1.4610357,"Horton, T. A. (2015). There But For The Grace Of God…?. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/978-94-6209-986-9_19"
167,1.461519,"Longhorn, Roger (2007). Geographic Information: Value, Pricing, Production, And Consumption. N/A, N/A(N/A), N/A-N/A. DOI: https://doi.org/10.1201/9781420005172"
168,1.464206,"Baniasadi, Mostafa and Mehrjordi, Mohammad Reza Zare' and Boshrabadi, Hossein Mehrabi and Khalilabad, Hamid Reza Mirzaei and Estakhrooye, Abbas Rezaei (2020). Evaluation Of Negative Economic-Environmental Externalities Of Overextraction Of Groundwater. N/A, N/A(N/A), N/A-N/A. DOI: 10.1111/gwat.12933"
169,1.4644735,"Miller, Benjamin (2018). The Not-So-Marginal Value Of Weather Warning Systems. N/A, N/A(N/A), N/A-N/A. DOI: https://doi.org/10.1175/wcas-d-16-0093.1"
170,1.4650912,"Wan, N. and Du, Y. and Liang, F. and Yi, J. and Qian, J. and Tu, W. and Huang, S. (2023). Nighttime Light Satellite Images Reveal Uneven Socioeconomic Development Along China's Land Border. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.apgeog.2023.102899"
171,1.465442,"Chen, Chi-Chung (2002). Agricultural Value Of Enso Information Under Alternative Phase Definition. N/A, N/A(N/A), N/A-N/A. DOI: https://doi.org/10.1023/a:1016160218221"
172,1.4655902,"Leonard, R. S. (1996). Synthetic Fuels, And A Sustainable Set Of Civilizations. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/0038-092x(95)00109-5"
173,1.46578,"Ziolkowska, Jadwiga R. (2018). Economic Value Of Environmental And Weather Information For Agricultural Decisions – A Case Study For Oklahoma Mesonet. N/A, N/A(N/A), N/A-N/A. DOI: https://doi.org/10.1016/j.agee.2018.07.008"
174,1.4660232,"Tisdell, C. (2013). Overview Of Tourism Economics. N/A, N/A(N/A), N/A-N/A. DOI: 10.1142/9789814327084_0001"
175,1.4663432,"Koliotsis, P. T. A. and Papadopoulou, M. P. (2020). Spatial Analysis Of The Accessibility Of Urban Greenspace At The City Level. N/A, N/A(N/A), N/A-N/A. DOI: 10.14712/23361964.2020.3"
176,1.4663941,"Stapp, Jared R. and Lilieholm, Robert J. and Leahy, Jessica and Upadhaya, Suraj (2016). Linking Attitudes, Policy, And Forest Cover Change In Buffer Zone Communities Of Chitwan National Park, Nepal. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s00267-016-0682-6"
177,1.4666901,"Macauley, Molly (2010). From Science To Applications: Determinants Of Diffusion In The Use Of Earth Observations. N/A, N/A(N/A), N/A-N/A. DOI: https://dx.doi.org/10.2139/ssrn.1565485"
178,1.4667885,"Tredwell, S. J. (1990). Economic Evaluation Of Neonatal Screening For Congenital Dislocation Of The Hip. N/A, N/A(N/A), N/A-N/A. DOI: 10.1097/01241398-199005000-00006"
179,1.4668689,"Dobbs, Cynnamon and Nitschke, Craig R. and Kendal, Dave (2014). Global Drivers And Tradeoffs Of Three Urban Vegetation Ecosystem Services. N/A, N/A(N/A), N/A-N/A. DOI: 10.1371/journal.pone.0113000"
180,1.468033,"Agola, N. O. and Awange, J. L. (2014). Globalized Poverty And Environment: 21st Century Challenges And Innovative Solutions. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/978-3-642-39733-2"
181,1.4681691,"Herr, Vincent (2020). A Method For Estimating The Socioeconomic Impact Of Earth Observations In Wildland Fire Suppression Decisions. N/A, N/A(N/A), N/A-N/A. DOI: 10.1071/wf18237"
182,1.470825,"MacDonald, Heather (2023). Envisioning Better Forest Transitions: A Review Of Recent Forest Transition Scholarship. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.heliyon.2023.e20429"
183,1.4719799,"Jourjon, F. and Chou, H. C. and Gezart, A. and Kadison, A. E. and Martinat, L. and Pomarici, E. and Vecchio, R. (2016). Wineries Evaluation Of Costs And Benefits Of Sustainability Certification Program: The Case Of Terra Vitis In France. N/A, N/A(N/A), N/A-N/A. DOI: 10.2174/2212798408666160524141500"
184,1.4720119,"Fatehkia, M. and Tingzon, I. and Orden, A. and Sy, S. and Sekara, V. and Garcia-Herranz, M. and Weber, I. (2020). Mapping Socioeconomic Indicators Using Social Media Advertising Data. N/A, N/A(N/A), N/A-N/A. DOI: 10.1140/epjds/s13688-020-00235-w"
185,1.4724113,"Worcester, R. M. (1989). The Thatcher Revolution-Radical Policies In A Changing Society. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/0024-6301(89)90084-8"
186,1.4727368,"Zhang, J. and Dong, Z. and Chen, T. (2020). Multi-Objective Optimal Allocation Of Water Resources Based On The Nsga-2 Algorithm While Considering Intergenerational Equity: A Case Study Of The Middle And Upper Reaches Of Huaihe River Basin, China. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/ijerph17249289"
187,1.4729713,"Magagula, S. G. and Witten, J. (2019). Space Education And Awareness In South Africa—Programmes, Initiatives, Achievements, Challenges And Issues. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/978-3-030-11536-4_32"
188,1.4732673,"Börner, J. and Wunder, S. and Giudice, R. (2016). Will Up-Scaled Forest Conservation Incentives In The Peruvian Amazon Produce Cost-Effective And Equitable Outcomes?. N/A, N/A(N/A), N/A-N/A. DOI: 10.1017/s0376892916000229"
189,1.4733424,"Lin, Jian and Wang, Qiang and Li, Xiaojiang (2021). Socioeconomic And Spatial Inequalities Of Street Tree Abundance, Species Diversity, And Size Structure In New York City. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.landurbplan.2020.103992"
190,1.473766,"Niemiec, R. M. and Asner, G. P. and Gaertner, J. A. and Brodrick, P. G. and Vaughn, N. and Heckler, J. and Hughes, F. and Keith, L. and Matsumoto, T. (2020). Using Spatially Explicit, Time-Dependent Analysis To Understand How Social Factors Influence Conservation Outcomes. N/A, N/A(N/A), N/A-N/A. DOI: 10.1111/cobi.13409"
191,1.4742869,"Johnson, R. (2010). Metrics And Measures In Tackling The Social Determinants Of Health - The Example Of Mental Health And Housing. N/A, N/A(N/A), N/A-N/A. DOI: 10.5042/jpmh.2010.0461"
192,1.4743876,"Buffalano, A. C. and Kochanowski, P. (1979). Benefits To World Agriculture Through Remote Sensing. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/0094-5765(79)90008-0"
193,1.4744558,"Alvino, Letizia (2019). Investigating The Global Socio-Economic Benefits Of Satellite Industry And Remote Sensing Applications. N/A, N/A(N/A), N/A-N/A. DOI: https://research.tilburguniversity.edu/en/publications/investigating-the-global-socio-economic-benefits-of-satellite-ind"
