"id","title","publication_year","authors","doi","tags","date_screened_t&a","t&a_status","t&a_exclusion_reasons"
6691636,"A performance, semantic and service qualityenhanced distributed search engine for improving geospatial resource discovery",2013,"{""Gui, Zhipeng""}","https://doi.org/10.1080/13658816.2012.739692","{}",2024-04-28 01:01:22,"excluded","{""ESI data not used"",""Data is not valued""}"
6863350,"Sustainability Of Groundwater",2022,"{""Castilla-Rho, J."",""El-Kadi, A. I."",""Elshall, A. S."",""Holley, C."",""Mutongwizo, T."",""Sinclair, D."",""Ye, M.""}","10.1016/b978-0-12-821139-7.00056-8","{}",2024-07-18 23:43:01,"excluded","{""Data is not valued""}"
6863183,"Coastal High-Frequency Radars In The Mediterranean - Part 1: Status Of Operations And A Framework For Future Development",2022,"{""Aguiar, Eva"",""Bendoni, Michele"",""Berta, Maristella"",""Brandini, Carlo"",""Caceres-Euse, Alejandro"",""Capodici, Fulvio"",""Cardin, Vanessa"",""Cianelli, Daniela"",""Ciraolo, Giuseppe"",""Corgnati, Lorenzo"",""Dadic, Vlado"",""Doronzo, Bartolomeo"",""Drago, Aldo"",""Dumas, Dylan"",""Falco, Pierpaolo"",""Fattorini, Maria"",""Gauci, Adam"",""Gomez, Roberto"",""Griffa, Annalisa"",""Guerin, Charles-Antoine"",""Hernandez-Carrasco, Ismael"",""Hernandez-Lasheras, Jaime"",""Licer, Matjaz"",""Lorente, Pablo"",""Magaldi, Marcello G."",""Mantovani, Carlo"",""Mihanovic, Hrvoje"",""Molcard, Anne"",""Mourre, Baptiste"",""Orfila, Alejandro"",""Revelard, Adele"",""Reyes, Emma"",""Sanchez, Jorge"",""Saviano, Simona"",""Sciascia, Roberta"",""Taddei, Stefano"",""Tintore, Joaquin"",""Toledo, Yaron"",""Ursella, Laura"",""Uttieri, Marco"",""Vilibic, Ivica"",""Zambianchi, Enrico""}","10.5194/os-18-761-2022","{}",2024-07-19 20:16:45,"excluded","{""Data is not valued""}"
6862965,"Retrospective Observational Study Of Emergency Department Syndromic Surveillance Data During Air Pollution Episodes Across London And Paris In 2014",2018,"{""Caserio-Schönemann, C."",""Dobney, A."",""Elliot, A. J."",""Fouillet, A."",""Hughes, H. E."",""Hughes, T. C."",""Morbey, R."",""Smith, G. E.""}","10.1136/bmjopen-2017-018732","{""sentinel surveillance""}",2024-07-17 18:36:16,"excluded","{""ESI data not used""}"
6863419,"Estimation Of Spring Wheat Water Use Efficiency By Remote Sensing In The Yingke Oasis Of Heihe Drainage Area",2010,"{""Feng, Y. G."",""Huang, W. J."",""Xing, Z. R."",""Yang, G. J.""}","10.1166/sl.2010.1192","{}",2024-07-16 22:47:26,"excluded","{""Data is not valued""}"
6862842,"Socioeconomic Factors Influencing Land Cover Changes In Rural Areas: The Case Of The Sierra De Albarracín (Spain)",2014,"{""Gómez, I."",""Hernández, E. I."",""Melendez-Pastor, I."",""Navarro-Pedreño, J.""}","10.1016/j.apgeog.2014.04.013","{}",2024-07-13 00:14:01,"excluded","{""Data is not valued""}"
6863553,"Multi-Year Simulation Of Mediterranean Forest Transpiration By The Integration Of Noaa-Avhrr And Ancillary Data",2004,"{""Bindi, M"",""Chiesi, M"",""Maselli, F""}","10.1080/01431160310001653546","{}",2024-10-03 21:45:46,"excluded","{Validation/calibration}"
6862819,"Land Use And Land Cover Change In The Bale Mountain Eco-Region Of Ethiopia During 1985 To 2015",2016,"{""Hailemariam, S. N."",""Soromessa, T."",""Teketay, D.""}","10.3390/land5040041","{}",2024-09-27 23:17:59,"excluded","{""Data is not valued""}"
6862954,"Flash Floods, Land-Use Change, And Risk Dynamics In Mountainous Tourist Areas: A Case Study Of The Yesanpo Scenic Area, Beijing, China",2020,"{""Chen, X."",""Chen, Y."",""Luan, Q."",""Wang, Y."",""Zhang, Y.""}","10.1016/j.ijdrr.2020.101873","{}",2024-09-30 21:37:46,"excluded","{""Data is not valued""}"
7037019,"Apda Water Vapor Retrieval Validation For Sentinel-2 Imagery",NA,NA,"10.1109/lgrs.2016.2635942","{}",2024-11-18 23:05:48,"excluded","{Validation/calibration}"
6863405,"Spatiotemporal Variation Of Evapotranspiration On Different Land Use/Cover In The Inner Mongolia Reach Of The Yellow River Basin",2022,"{""Wang, Guoqiang"",""Wang, Libo"",""Wang, Yuntao"",""Xue, Baolin"",""Zhang, Xiaojing""}","10.3390/rs14184499","{}",2024-09-30 16:18:17,"excluded","{""Data is not valued"",Validation/calibration}"
7036940,"Advancing Satellite Precipitation Retrievals With Data Driven Approaches: Is Black Box Model Explainable?",NA,NA,"10.1029/2020ea001423","{}",2024-11-22 18:07:32,"excluded","{Validation/calibration}"
6863537,"Wildland Fire Management And Air Quality In The Southern Sierra Nevada: Using The Lion Fire As A Case Study With A Multi-Year Perspective On Pm2.5 Impacts And Fire Policy",2014,"{""Cisneros, R."",""Schweizer, D.""}","10.1016/j.jenvman.2014.06.007","{}",2024-07-12 19:23:07,"excluded","{""ESI data not used"",""Data is not valued""}"
7038131,"Revealing Preferences For Urban Biodiversity As An Environmental Good",NA,NA,"10.1016/j.ecolecon.2023.107884","{}",2024-10-28 00:23:14,"excluded","{""Data is not valued""}"
7036979,"Direct Delivery Of Remote Sensing Data To User Computer Systems Using Satellite-Based Data Broadcast Techniques",NA,NA,"10.1007/bf02989893","{}",2024-10-25 21:41:49,"excluded","{""Data is not valued""}"
6862798,"Improvements In High-Speed Rail Network Environmental Evaluation And Planning: An Assessment Of Accessibility Gains And Landscape Connectivity Costs In Spain",2021,"{""Iglesias-Merchan, C."",""Martín, B."",""Ortega, E."",""de Isidro, Á""}","10.1016/j.landusepol.2021.105301","{}",2024-07-17 17:12:56,"excluded","{""No societal value context"",""ESI data not used""}"
7036612,"Estimation Of Grassland Yield From Satellite Data With Ann Based Transfer Learning",NA,NA,"10.51202/9783181023952-293","{}",2024-11-22 17:47:35,"excluded","{Validation/calibration}"
6863507,"Blue Carbon Ecosystem Monitoring Using Remote Sensing Reveals Wetland Restoration Pathways",2022,"{""Drummond, Christopher"",""Gaston, Troy"",""Glamore, William"",""Lanceman, Dana"",""Sadat-Noori, Mahmood""}","10.3389/fenvs.2022.924221","{potential}",2024-07-19 21:09:02,"excluded","{""Data is not valued""}"
6671805,"Temporal And Spatial Variation Of Ecosystem Service Values In Red Soil Erosion Areas In South China",2021,"{""Fan, S."",""Lin, X."",""Liu, Q."",""Sun, H."",""Wang, P.""}","10.6041/j.issn.1000-1298.2021.05.024","{cco}",2024-04-15 19:18:44,"excluded","{""Data is not valued""}"
6671805,"Temporal And Spatial Variation Of Ecosystem Service Values In Red Soil Erosion Areas In South China",2021,"{""Fan, S."",""Lin, X."",""Liu, Q."",""Sun, H."",""Wang, P.""}","10.6041/j.issn.1000-1298.2021.05.024","{cco}",2024-04-18 19:22:56,"excluded","{""Data is not valued""}"
6903622,"Rapidly Changing Emissions Drove Substantial Surface And Tropospheric Ozone Increases Over Southeast Asia",NA,NA,"10.1029/2022gl100223","{}",2024-09-27 22:30:22,"excluded","{""Data is not valued""}"
6863422,"Exploring Temperature Indices By Deriving Relationship Between Land Surface Temperature And Urban Landscape",2020,"{""Bharath, H. A."",""Lalitha, A."",""Nimish, G.""}","10.1016/j.rsase.2020.100299","{}",2024-09-30 01:35:20,"excluded","{""Data is not valued""}"
6863108,"Interannual Variation In Commercial Oyster (Crassostrea Gigas) Farming In The Sea (Florianopolis, Brazil, 27°44′ S; 48°33′ W) In Relation To Temperature, Chlorophyll A And Associated Oceanographic Conditions",2012,"{""Fischer, C. E."",""Lemos, D."",""Mizuta, D. D."",""Silveira Junior, N.""}","10.1016/j.aquaculture.2012.09.011","{}",2024-09-27 23:43:53,"excluded","{""Data is not valued""}"
7037677,"Science And Policy Lessons Learned From A Decade Of Adaptation To The Emergent Risk Of Sargassum Proliferation Across The Tropical Atlantic",NA,NA,"10.1088/2515-7620/acd493","{}",2024-11-21 21:29:10,"excluded","{""Review or opinion""}"
6862788,"Visible And Near-Infrared Hyperspectral Diurnal Variation Calibration For Corn Phenotyping Using Remote Sensing",2023,"{""Jin, J."",""Ma, D."",""Wei, X."",""Zhang, J.""}","10.3390/rs15123057","{calibration}",2024-07-17 21:50:22,"excluded","{""Data is not valued""}"
6863078,"House Building Extraction From High-Resolution Remote Sensing Images Based On Ieu-Net",2021,"{""Wang, F."",""Wang, S."",""Wang, Z."",""Xu, Z."",""Zhou, Y.""}","10.11834/jrs.20210042","{}",2024-07-15 23:16:14,"excluded","{""Data is not valued""}"
7037407,"Functional Classification Of Urban Buildings In High Resolution Remote Sensing Images Through Poi-Assisted Analysis",NA,NA,"10.3724/sp.j.1047.2017.00831","{}",2024-11-21 02:26:48,"excluded","{Validation/calibration}"
6669365,"Forest Ecosystem Service Value Change In Yuanmou Dry-Hot Valley",2017,"{""Ou, Z. R."",""Sun, Y. Y."",""Zhu, Q. K.""}","10.13275/j.cnki.lykxyj.2017.05.017","{cco}",2024-04-15 19:14:53,"excluded","{""Data is not valued""}"
6669365,"Forest Ecosystem Service Value Change In Yuanmou Dry-Hot Valley",2017,"{""Ou, Z. R."",""Sun, Y. Y."",""Zhu, Q. K.""}","10.13275/j.cnki.lykxyj.2017.05.017","{cco}",2024-04-18 19:22:31,"excluded","{""Data is not valued""}"
6862984,"Home Telemonitoring And Remote Feedback Between Clinic Visits For Asthma",2016,"{""Cates, C. J."",""Kew, K. M.""}","10.1002/14651858.cd011714.pub2","{spurious}",2024-09-30 21:28:49,"excluded","{""ESI data not used""}"
7038590,"Environmental Monitoring And Landscape Design Of Green City Based On Remote Sensing Image And Improved Neural Network",NA,NA,"10.1016/j.eti.2021.101718","{}",2024-10-28 19:34:38,"excluded","{""Data is not valued""}"
6862974,"Appropriate Telecommunications For Economic Development",1984,"{""Parker, E. B.""}","10.1016/0308-5961(84)90002-8","{}",2024-10-03 17:47:33,"excluded","{""ESI data not used""}"
6903581,"Advancing Marine Biogeochemical And Ecosystem Reanalyses And Forecasts As Tools For Monitoring And Managing Ecosystem Health",NA,NA,"10.3389/fmars.2019.00089","{}",2024-10-03 22:26:34,"excluded","{""ESI data not used""}"
6863044,"Risks To Carbon Storage From Land-Use Change Revealed By Peat Thickness Maps Of Peru",2022,"{""Akesson, Christine M."",""Baker, Timothy R."",""Cole, Lydia E. S."",""Cordova Oroche, Cesar J."",""Cruz Paiva, Ricardo De la"",""Dargie, Greta"",""Davila, Nallarett"",""De Grandi, Elsa Carla"",""Del Aguila, Jhon"",""Del Castillo Torres, Dennis"",""Draper, Frederick C."",""Flores, Gerardo"",""Grandez, Julio"",""Hastie, Adam"",""Hergoualc'h, Kristell"",""Honorio Coronado, Euridice N."",""Householder, J. Ethan"",""Janovec, John P."",""Lahteenoja, Outi"",""Lawson, Ian T."",""Mitchard, Edward T. A."",""Reyna, David"",""Reyna, Jose"",""Rodriguez-Veiga, Pedro"",""Roucoux, Katherine H."",""Tobler, Mathias"",""Wheeler, Charlotte E."",""Williams, Mathew""}","10.1038/s41561-022-00923-4","{}",2024-09-30 01:32:27,"excluded","{""Data is not valued""}"
6863122,"Long-Term Change Of Total Suspended Matter In A Deep-Valley Reservoir With Hj-1a/B: Implications For Reservoir Management",2019,"{""Moreno-Madrinan, Max J."",""Shi, Kun"",""Yao, Xiaolong"",""Zhang, Yibo"",""Zhang, Yunlin"",""Zhou, Yongqiang"",""Zhu, Guangwei""}","10.1007/s11356-018-3778-0","{maybe}",2024-07-18 23:27:32,"excluded","{""Data is not valued""}"
6863193,"Can Suspended Sediment Concentrations Be Estimated From Multispectral Imagery Using Only Image-Derived Information?",2010,"{""Onderka, M."",""Rodný, M.""}","10.1007/s12524-010-0014-x","{calibration,algorithm}",2024-07-18 23:29:03,"excluded","{""Data is not valued""}"
6862797,"Integrating The Jrc Monthly Water History Dataset And Geostatistical Analysis Approach To Quantify Surface Hydrological Connectivity Dynamics In An Ungauged Multi-Lake System",2021,"{""Chen, Yueqing"",""Tan, Zhiqiang"",""Wu, Lili"",""Xu, Y. Jun"",""Zhang, Guangxin""}","10.3390/w13040497","{calibration}",2024-07-19 19:19:19,"excluded","{""Data is not valued""}"
6862985,"Overview Of Knowledge Management In Eurad",2022,"{""Beattie, T."",""Belmans, N."",""Carbol, P."",""Cowley, M."",""Faltejsek, J."",""Grambow, B."",""Holt, E."",""Salat, E."",""Tatomir, A."",""Théodon, L."",""Winsley, R."",""Zuidema, P.""}","10.1051/epjn/2022023","{}",2024-07-15 22:56:15,"excluded","{""ESI data not used""}"
6691747,"Government Institutional Effects on the Value of Seasonal Climate Forecasts",1996,"{""Mjelde, James""}","https://doi.org/10.2307/1243789","{}",2024-04-26 18:53:17,"excluded","{""ESI data not used""}"
6863618,"Ecological And Environmental Effects Of Land Use Change In Rapid Urbanization: The Case Of Hangzhou, China",2017,"{""Du, X."",""Huang, Z.""}","10.1016/j.ecolind.2017.05.040","{}",2024-07-12 19:37:17,"excluded","{""Data is not valued""}"
7037590,"Sslndo-Based Deep Residual Network And Rv-Coefficient Integrated Deep Fuzzy Clustering For Cotton Crop Classification",NA,NA,"10.1142/s0219622023500086","{}",2024-11-21 20:37:15,"excluded","{Validation/calibration}"
6862825,"Santini Memorial Lecture: Space Challenges And Opportunities For Human Benefit",2012,"{""Yarymovych, Michael I.""}","10.1016/j.actaastro.2012.01.009","{}",2024-10-03 17:49:51,"excluded","{""No societal value context"",""ESI data not used"",""Review or opinion""}"
6862719,"Mapping The Total Phosphorus Concentration Of Biosolid Amended Surface Soils Using Landsat Tm Data",2009,"{""Spongberg, A. L."",""Sridhar, B. B. M."",""Vincent, R. K."",""Witter, J. D.""}","10.1016/j.scitotenv.2009.01.021","{}",2024-07-19 19:10:14,"excluded","{""Data is not valued""}"
6671207,"Input Data Resolution Affects The Conservation Prioritization Outcome Of Spatially Sparse Biodiversity Features",2023,"{""Heinaro, E."",""Kujala, H."",""Kumpula, T."",""Mikkonen, N."",""Mäyrä, J."",""Tanhuanpää, T.""}","10.1007/s13280-023-01885-6","{cco}",2024-04-16 21:06:28,"excluded","{""Data is not valued""}"
6671207,"Input Data Resolution Affects The Conservation Prioritization Outcome Of Spatially Sparse Biodiversity Features",2023,"{""Heinaro, E."",""Kujala, H."",""Kumpula, T."",""Mikkonen, N."",""Mäyrä, J."",""Tanhuanpää, T.""}","10.1007/s13280-023-01885-6","{cco}",2024-04-18 20:41:57,"excluded","{""Data is not valued""}"
6903530,"Geoinformation Support For Safe Operation Of Pipeline Transport",NA,NA,"10.18799/24131830/2021/12/3028","{}",2024-09-27 22:42:13,"excluded","{""Data is not valued""}"
7037580,"Rain Attenuation Prediction Model For Satellite Communications Based On The Meteo-France Ensemble Prediction System Pearp",NA,NA,"10.5194/nhess-18-3327-2018","{""sat comms""}",2024-11-22 17:44:18,"excluded","{""ESI data not used""}"
6863034,"Climate Change Patterns Of Wild Blueberry Fields In Downeast, Maine Over The Past 40 Years",2021,"{""Drummond, Francis"",""Tasnim, Rafa"",""Zhang, Yong-Jiang""}","10.3390/w13050594","{}",2024-09-30 21:36:44,"excluded","{""Data is not valued""}"
6903630,"Nineteenth-Century Land-Use Legacies Affect Contemporary Land Abandonment In The Carpathians",NA,NA,"10.1007/s10113-016-1097-x","{}",2024-09-27 22:47:26,"excluded","{""Data is not valued""}"
6691746,"Economic Value of Weather and Climate Forecasts",1997,"{""Katz, Richard""}","https://doi.org/10.1017/CBO9780511608278","{}",2024-04-28 00:56:56,"excluded","{""Valued data is not ESI""}"
7037567,"Decentralisation Of Radiation Therapy. Is It Possible And Beneficial To Patients? Experience Of The First 5 Years Of A Satellite Radiotherapy Unit In The Province Of Tarragona, Spain",NA,NA,"10.1016/j.rpor.2014.10.008","{""satellite clinic""}",2024-11-18 20:26:38,"excluded","{""ESI data not used""}"
6863438,"A Multi‑Source Heterogeneous Data Fusion Method For Landslide Monitoring With Mutual Information And Ipso‑Lstm Neural Network",2021,"{""Shu, B."",""Tian, Y."",""Wang, L."",""Xu, H."",""Yi, C.""}","10.13203/j.whugis20210131","{}",2024-07-16 23:31:15,"excluded","{""Data is not valued""}"
7036931,"Sustainable Management Of Space Activity In Low Earth Orbit",NA,NA,"10.1080/21606544.2023.2231402","{}",2024-11-18 22:30:48,"excluded","{""No societal value context"",""ESI data not used""}"
6862755,"Subpixel Land-Cover Classification For Improved Urban Area Estimates Using Landsat",2017,"{""Biggs, Eloise"",""Boruff, Bryan"",""MacLachlan, Andrew"",""Roberts, Gareth""}","10.1080/01431161.2017.1346403","{}",2024-07-19 19:18:19,"excluded","{""Data is not valued""}"
7037100,"Sustainable Silt Management In The Lower Kosi River, North Bihar, India: Demand Assessment, Investment Model And Socio-Economic Development",NA,NA,"10.3390/su152014952","{}",2024-11-19 19:37:37,"excluded","{""Data is not valued""}"
6863155,"Spatial Sciences And Research",2022,"{""Fan, Y."",""Haynes, D."",""Kircher, A."",""Knight, J."",""Krzyzanowski, B."",""Padilla, I. B."",""Pardey, P."",""Pelican, K."",""Shekhar, S."",""Shook, E."",""Singer, R."",""Song, Y."",""Thorleifson, H."",""Van Riper, D.""}","10.1007/978-3-030-92847-6_5","{""book chapter""}",2024-07-19 23:50:34,"excluded","{""Data is not valued""}"
6903545,"Predicting Occurrence, Abundance, And Fruiting Of A Cultural Keystone Species To Inform Landscape Values And Priority Sites For Habitat Enhancements",NA,NA,"10.3390/f11070783","{}",2024-09-26 00:52:07,"excluded","{""Data is not valued""}"
7038411,"Mmflood: A Multimodal Dataset For Flood Delineation From Satellite Imagery",NA,NA,"10.1109/access.2022.3205419","{}",2024-11-18 18:37:01,"excluded","{""Data is not valued""}"
6863247,"Mapping An Alien Invasive Shrub Within Conservation Corridors Using Super-Resolution Satellite Imagery",2022,"{""Latte, Nicolas"",""Pryke, James S."",""Samways, Michael J."",""Theron, Jurie""}","10.1016/j.jenvman.2022.116023","{}",2024-07-18 21:17:42,"excluded","{""Data is not valued""}"
6863068,"Impacts Of Changes In Mangrove Ecosystems In The Ba And Rewa Deltas, Fiji Using Multi-Temporal Landsat Data And Social Survey",2021,"{""Avtar, Ram"",""Fujii, Masahiko"",""Navia, Miliana"",""Sassen, Jone""}","10.1080/21664250.2021.1932332","{""value of mangroves""}",2024-07-19 20:07:42,"excluded","{""Data is not valued""}"
6863541,"Nest Site Selection And The Effects Of Land Use In A Multi-Scale Approach On The Distribution Of A Passerine In An Island Arid Environment",2010,"{""Illera, J. C."",""Wehner, J."",""von Wehrden, H.""}","10.1016/j.jaridenv.2010.04.012","{}",2024-09-30 01:42:09,"excluded","{""Data is not valued""}"
