id,title,year,doi,tags,phase,screening_status,excl_reasons
6862847,Changemask: Deep Multi-Task Encoder-Transformer-Decoder Architecture For Semantic Change Detection,2022,10.1016/j.isprsjprs.2021.10.015,{algorithm},sample 1000,excluded,"{""Data is not valued""}"
6863311,"Spatiotemporal Patterns Of Ecosystem Service Value Changes And Their Coordination With Economic Development: A Case Study Of The Yellow River Basin, China",2020,10.3390/ijerph17228474,{},sample 1000,excluded,"{""Data is not valued""}"
7038548,Flirras: Fast Learning With Integrated Reward And Reduced Action Space For Online Multitask Offloading,NA,10.1109/jiot.2022.3222295,{},classifier round 3,excluded,"{""No societal value context"",""ESI data not used""}"
6863161,Evaluation Of A Ubiquitous And Interoperable Computerised System For Remote Monitoring Of Ambulatory Post-Operative Pain: A Randomised Controlled Trial,2014,10.3233/thc-130774,"{""remote pain monitoring""}",sample 1000,excluded,"{""ESI data not used""}"
7037872,Advanced Optimization Of Satellite Image Observation Matrices Via Orthogonal Trigonometric Decomposition And Karhunen-Loève Transform,NA,10.18280/ts.400306,{},classifier round 3,excluded,"{""No societal value context""}"
6862988,Accuracy Evaluation Of Et And Its Components From Three Remote Sensing Et Models And One Process Based Hydrological Model Using Ground Measured Eddy Covariance And Sap Flow,2023,10.1016/j.jhydrol.2023.130374,{},sample 1000,excluded,"{""Data is not valued""}"
7037429,Effect Of The Equality Health Bwindi Scheme On Utilization Of Health Services At Bwindi Community Hospital In Uganda,NA,10.3389/fpubh.2019.00071,"{""satellite clinics""}",classifier round 3,excluded,"{""ESI data not used""}"
6691764,A Bayesian approach to decision making in applied meteorology,1962,https://doi.org/10.1175/1520-0450(1962)001%3C0169:ABATDM%3E2.0.CO;2,{},soc ben repo,excluded,"{""ESI data not used""}"
7038215,Improved Cnn-Based Catboost Model For License Plate Remote Sensing Image Classification,NA,10.1016/j.sigpro.2023.109196,{},classifier round 3,excluded,"{""ESI data not used""}"
6862867,Estimating Impacts Of Plantation Forestry On Plant Biodiversity In Southern Chile-A Spatially Explicit Modelling Approach,2016,10.1007/s10661-016-5547-1,{calibration},sample 1000,excluded,"{""Data is not valued""}"
6863010,Spectral Diversity Metrics For Detecting Oil Pollution Effect On Biodiversity In The Niger Delta,2019,10.3390/rs11222662,{calibration},sample 1000,excluded,"{""Data is not valued""}"
6862930,Land Use And Land Cover Change Dynamics And Perceived Drivers In Rangeland Areas In Central Uganda,2022,10.3390/land11091402,{},sample 1000,excluded,"{""Data is not valued""}"
7038017,Structural Health Monitoring Of Oil And Gas Pipelines Through Internet Of Remote Things,NA,10.5373/jardcs/v12i2/s20201398,"{""sat comms""}",classifier round 2,excluded,"{""ESI data not used""}"
7038373,Public Health Surveillance In The U.s. Department Of Veterans Affairs: Evaluation Of The Praedico Surveillance System,NA,10.1186/s12889-022-12578-2,{},classifier round 3,excluded,"{""ESI data not used""}"
7037773,The Value And Scope Of Gis In Marketing And Tourism Management,NA,10.4018/978-1-5225-7033-2.ch030,"{""GIS != ESI""}",classifier round 3,excluded,"{""ESI data not used"",""Data is not valued""}"
7037034,Valuation Of Ecotourism Resources Using A Contingent Valuation Method: The Case Of The Korean Dmz,NA,10.1016/j.ecolecon.2006.12.011,{},classifier round 2,excluded,"{""Valued data is not ESI""}"
7038649,Review Of State-Of-The-Art Decision Support Systems (Dsss) For Prevention And Suppression Of Forest Fires,NA,10.1007/s11676-017-0452-1,{},classifier round 2,excluded,"{""Review or opinion""}"
7037453,Review Of Field-Based Phenotyping By Unmanned Aerial Vehicle Remote Sensing Platform,NA,10.11975/j.issn.1002-6819.2016.24.013,{},classifier round 3,excluded,"{""Review or opinion""}"
7038600,Urban Land Use And Land Cover Change Analysis Using Random Forest Classification Of Landsat Time Series,NA,10.3390/rs14112654,{},classifier round 3,excluded,{Validation/calibration}
6863344,Global Dam Watch: Curated Data And Tools For Management And Decision Making,2021,10.1088/2634-4505/ac333a,{},sample 1000,excluded,"{""Data is not valued""}"
7038349,Mapping Soil Organic Carbon Stocks In Tunisian Topsoils,NA,10.1016/j.geodrs.2022.e00561,{},classifier round 3,excluded,{Validation/calibration}
6903517,Advances In Mobile Health For Inflammatory Bowel Disease,NA,10.3390/diagnostics13010037,{spurious},classifier round 1,excluded,"{""ESI data not used""}"
7037318,A Review Of Property Rights In Outer Space From A Land Management Perspective,NA,10.1108/jppel-02-2021-0011,{},classifier round 2,excluded,"{""No societal value context"",""ESI data not used""}"
7038522,"A Framework For Assessing Readiness Of Satellite Assembly, Integration And Testing Organization",NA,10.1109/access.2022.3196927,{},classifier round 2,excluded,"{""ESI data not used"",""Data is not valued""}"
6691519,"Application of earth observation dataset and multi-criteria decision-making technique for forest fire risk assessment in Sikkim, India",2021,https://doi.org/10.18520/cs/v121/i8/1022-1031,{},soc ben repo,excluded,"{""Data is not valued""}"
6862891,Models Of Earth's Main Magnetic Field Incorporating Flux And Radial Vorticity Constraints,2007,10.1111/j.1365-246x.2007.03526.x,{},classifier round 1,excluded,"{""ESI data not used""}"
6661281,An Analysis Of The Spatial And Temporal Changes In Chinese Terrestrial Ecosystem Service Functions,2012,10.1007/s11434-012-4978-5,{cco},early,excluded,"{""Data is not valued""}"
6863487,Albedo Impact On The Suitability Of Biochar Systems To Mitigate Global Warming,2012,10.1021/es302302g,{},sample 1000,excluded,"{""Data is not valued""}"
6863271,Canopy Adjustment And Improved Cloud Detection For Remotely Sensed Snow Cover Mapping,2020,10.1029/2019wr024914,{calibration},sample 1000,excluded,"{""Data is not valued""}"
7038386,Multi-Period Planning Of Integrated Underground Logistics System Network For Automated Construction-Demolition-Municipal Waste Collection And Parcel Delivery: A Case Study,NA,10.1016/j.jclepro.2021.129760,"{""satellite city""}",classifier round 3,excluded,"{""ESI data not used""}"
7038056,Improved Classification Of Conservation Tillage Adoption Using High Temporal And Synthetic Satellite Imagery,NA,10.1016/j.rse.2010.08.005,{},classifier round 2,excluded,{Validation/calibration}
6862765,Estimating The Conservation Value Of Protected Areas In Maritime Canada For Two Species At Risk: The Olive-Sided Flycatcher (Contopus Cooperi) And Canada Warbler (Cardellina Canadensis),2019,10.5751/ace-01359-140116,{maybe},sample 1000,excluded,"{""Data is not valued""}"
6863464,County Government As The “Administrative Arm” Of State Government,2019,10.4324/9781315093239-17,"{""satellite agencies"",spurious}",classifier round 1,excluded,"{""ESI data not used""}"
6863594,Spatial Flood Forecasting Modeling Under Lack Of Data Using Rs And Optimized Support Vector Machine: A Case Study Of The Zahedan Watershed,2023,10.1061/nhrefo.nheng-1665,{},sample 1000,excluded,"{""Data is not valued""}"
7037604,Using High-Spatiotemporal Thermal Satellite Et Retrievals For Operational Water Use And Stress Monitoring In A California Vineyard,NA,10.3390/rs11182124,{},classifier round 3,excluded,"{""Data is not valued""}"
7036861,Incorporating A Constrained Optimization Algorithm Into Remote Sensing/Precision Agriculture Methodology,NA,10.1016/s0094-5765(03)00134-6,"{""algorithm is valued""}",classifier round 2,excluded,"{""Data is not valued""}"
6862996,Deep Learning And Boosting Framework For Piping Erosion Susceptibility Modeling: Spatial Evaluation Of Agricultural Areas In The Semi-Arid Region,2022,10.1080/10106049.2021.1892212,{},classifier round 1,excluded,"{""Data is not valued""}"
6862980,Quantitative Estimation Of Soil Salinity Using Uav-Borne Hyperspectral And Satellite Multispectral Images,2019,10.3390/rs11070736,{calibration},sample 1000,excluded,"{""Data is not valued""}"
7037600,How Much Will Precision Nitrogen Management Pay Off? An Evaluation Based On Simulating Thousands Of Corn Fields Over The Us Corn-Belt,NA,10.1016/j.fcr.2019.04.013,"{""N appl method valued""}",classifier round 2,excluded,"{""Data is not valued""}"
6863396,Quantifying The Sensitivity Of Ephemeral Streams To Land Disturbance Activities In Arid Ecosystems At The Watershed Scale,2014,10.1007/s10661-014-3912-5,{},sample 1000,excluded,"{""Data is not valued""}"
7038365,Supporting Habitat Conservation With Automated Change Detection In Google Earth Engine,NA,10.1111/cobi.13680,{},classifier round 3,excluded,{Validation/calibration}
7036728,Employing Crowdsourced Geographic Data And Multi-Temporal/Multi-Sensor Satellite Imagery To Monitor Land Cover Change: A Case Study In An Urbanizing Region Of The Philippines,NA,10.1016/j.compenvurbsys.2017.02.002,{},classifier round 3,excluded,"{""Data is not valued"",Validation/calibration}"
6863603,Research On Ecological Spatial Planning Method In High-Density Area Under The Urban Regeneration Vision: A Case Study Of A Three-Dimensional Greening Plan On Xiamen Island,2018,10.5846/stxb201801300251,{},sample 1000,excluded,"{""Data is not valued""}"
7036808,Deep Learning Using Physically-Informed Input Data For Wetland Identification,NA,10.1016/j.envsoft.2020.104665,{},classifier round 3,excluded,{Validation/calibration}
7038485,Qoe-Driven Social Aware Caching Placement For Terrestrial-Satellite Networks,NA,10.1109/cc.2018.8485469,{},classifier round 2,excluded,"{""No societal value context"",""ESI data not used""}"
6862905,Spatiotemporal Variations In Drought And Vegetation Response In Inner Mongolia From 1982 To 2019,2022,10.3390/rs14153803,{},classifier round 1,excluded,"{""Data is not valued""}"
6862982,"Impacts Of Socioeconomic Factors On Cropland Transition And Its Adaptation In Beijing, China",2018,10.1007/s12665-018-7740-8,{},sample 1000,excluded,"{""Data is not valued""}"
7037235,Precision Livestock Farming Applied To Grazingland Monitoring And Management-A Review,NA,10.1002/agj2.21346,{},classifier round 3,excluded,"{""Review or opinion""}"
6863172,Estimating The Economic Value And Economic Return Of Irrigation Water As A Sustainable Water Resource Management Mechanism,2022,10.1007/s40899-022-00764-4,{},sample 1000,excluded,"{""Data is not valued""}"
7036625,Using Spatial Reinforcement Learning To Build Forest Wildfire Dynamics Models From Satellite Images,NA,10.3389/fict.2018.00006,{},classifier round 3,excluded,{Validation/calibration}
6862917,Effects Of Interannual Variations In Environmental Conditions On Seasonal Range Selection By Mongolian Gazelles,2013,10.1016/j.jaridenv.2012.12.008,{},sample 1000,excluded,"{""Data is not valued""}"
7038027,Satellite Data Applications For Sustainable Energy Transitions,NA,"e great lakes bioenergy research center, university of wisconsin–madison, madison, wi, united states",{},classifier round 2,excluded,"{""Data is not valued""}"
6903524,"Development, Optimization, And Validation Of Radium-226 Measurement In Oyster, A Sentinel Organism By Mass Spectrometry",NA,10.3390/separations10100529,"{""sentinel organism""}",classifier round 1,excluded,"{""ESI data not used""}"
6903647,Forest Burned Area Detection Using A Novel Spectral Index Based On Multi-Objective Optimization,NA,10.3390/f13111787,{validation},classifier round 1,excluded,"{""Data is not valued""}"
7037901,Utility Of Biological Sensor Tags In Animal Conservation,NA,10.1111/cobi.12486,{},classifier round 2,excluded,"{""ESI data not used"",""Review or opinion""}"
7038264,Conformity Testing Of Satellite-Derived Quantitative Surface Variables,NA,10.1016/j.envsci.2015.03.018,{},classifier round 3,excluded,"{""Data is not valued""}"
7038166,Remote Sensing Of Coral Reefs For Monitoring And Management: A Review,NA,10.3390/rs8020118,{interesting},classifier round 2,excluded,"{""Review or opinion""}"
6863212,Assessment Of Water Quality In Lake Garda (Italy) Using Hyperion,2007,10.1016/j.rse.2006.12.017,{},classifier round 1,excluded,"{""Data is not valued"",Validation/calibration}"
6863687,Natural And Anthropogenic Forcings Lead To Contrasting Vegetation Response In Long-Term Vs. Short-Term Timeframes,2021,10.1016/j.jenvman.2021.112249,{},sample 1000,excluded,"{""Data is not valued""}"
6903649,An Evaluation Of Ecosystem Services As A Result Of Land Use Changes In Inland And Coastal Areas: A Comparative Study Of Beijing And Freetown,NA,10.1007/s11852-022-00927-7,{},classifier round 1,excluded,"{""Data is not valued""}"
6863451,"Evaluation Of The Impacts Of The “Uma Terra E Duas Águas” Program (P1+2) On The Quality Of Life And Environmental Sustainability Of Beneficiaries In The Semiarid Region Of Ceará, Brazil",2024,10.24857/rgsa.v18n1-001,{},sample 1000,excluded,"{""ESI data not used""}"
6863198,Cooling Effect Of Urban Green And Blue Infrastructure: A Systematic Review Of Empirical Evidence,2021,10.5846/stxb201903290607,{},sample 1000,excluded,"{""Data is not valued"",""Review or opinion""}"
7038626,Remote Sensing Of Croplands,NA,10.1016/b978-0-12-409548-9.10379-3,{},classifier round 2,excluded,"{""Data is not valued""}"
6862926,Prediction Of Blueberry (Vaccinium Corymbosum L.) Yield Based On Artificial Intelligence Methods,2022,10.3390/agriculture12122089,{},classifier round 1,excluded,"{""Data is not valued""}"
7038594,Populating Digital Earth: Improving Access To Chinese Remote Sensing Data For Terrestrial Applications,NA,10.1080/17538947.2013.829130,{},classifier round 2,excluded,"{""Data is not valued""}"
6903610,The Economic Impact Of Tourism In Central Finland: A Regional Input-Output Study,NA,10.1108/tr-04-2017-0080,{},classifier round 1,excluded,"{""ESI data not used""}"
7037810,Blockchain For Environmental Governance: Can Smart Contracts Reinforce Payments For Ecosystem Services In Namibia?,NA,10.3389/fbloc.2019.00021,{},classifier round 2,excluded,"{""Data is not valued""}"
6863145,"Synchronization, Decoupling, And Regime Shift Of Urban Thermal Conditions In Xi'an, An Ancient City In China Under Rapid Expansion",2022,10.3390/rs14112586,{},classifier round 1,excluded,"{""Data is not valued""}"
