author,journal,year,doi,bibtex_source,benchmark,doc_id
alexakis,remote sensing,2021,10.3390/rs13245019,scopus.bib,FALSE,275
alexandridis,computers and electronics in agriculture,2008,10.1016/j.compag.2008.04.001,scopus.bib,FALSE,276
alexandrova,proceedings of the international astronautical congress iac,2020,NA,scopus.bib,FALSE,277
alexiou,isprs international journal of geo information,2021,10.3390/ijgi10060367,scopus.bib;wos_1501_2000.bib,FALSE,278
alfahdawi,environmental monitoring and assessment,2015,10.1007/s10661-015-4607-2,scopus.bib,FALSE,279
alfaraidhy,expert review of cardiovascular therapy,2022,10.1080/14779072.2022.2035722,scopus.bib,FALSE,280
algaadi,remote sensing,2022,10.3390/rs14235962,scopus.bib,FALSE,281
algaadi,plos one,2016,10.1371/journal.pone.0162219,scopus.bib,FALSE,282
algarni,isprs journal of photogrammetry and remote sensing,1996,10.1016/0924-2716(96)00006-8,scopus.bib,FALSE,283
alghariani,desalination and water treatment,2020,10.5004/dwt.2020.25511,scopus.bib;wos_0501_1000.bib,FALSE,284
alghobari,water switzerland ,2020,10.3390/w12071924,scopus.bib,FALSE,285
alhassan,remote sensing,2020,10.3390/rs12030569,scopus.bib,FALSE,286
alhedny,springer water,2020,10.1007/978-3-030-21344-2_13,scopus.bib,FALSE,287
alherbawi,journal of environmental management,2022,10.1016/j.jenvman.2022.116223,scopus.bib,FALSE,288
ali,environmental science and pollution research,2023,10.1007/s11356-023-25138-x,scopus.bib,FALSE,289
ali,sustainability switzerland ,2023,10.3390/su15031776,scopus.bib,FALSE,290
ali,geoscience frontiers,2022,10.1016/j.gsf.2021.101325,scopus.bib,FALSE,291
ali,sustainability switzerland ,2022,10.3390/su14169835,scopus.bib,FALSE,292
ali,remote sensing,2019,10.3390/rs11202384,scopus.bib,FALSE,293
ali,remote sensing,2019,10.3390/rs11232872,scopus.bib;wos_0501_1000.bib,FALSE,294
ali,land use policy,2018,10.1016/j.landusepol.2017.11.003,scopus.bib;wos_1501_2000.bib,FALSE,295
ali,international archives of the photogrammetry remote sensing and spatial information sciences isprs archives,2004,NA,scopus.bib,FALSE,296
ali martono,iop conference series earth and environmental science,2018,10.1088/1755-1315/165/1/012013,scopus.bib,FALSE,297
aliakbargolkar,acta astronautica,2014,10.1016/j.actaastro.2013.08.004,scopus.bib,FALSE,298
alicandro,lecture notes in computer science including subseries lecture notes in artificial intelligence and lecture notes in bioinformatics ,2018,10.1007/978-3-030-01762-0_26,scopus.bib,FALSE,299
alijanian,international journal of climatology,2017,10.1002/joc.5131,scopus.bib,FALSE,300
alixgarcia,world development,2005,10.1016/j.worlddev.2004.07.010,scopus.bib,FALSE,301
aliyah,journal of architecture and urbanism,2020,10.3846/jau.2020.11440,scopus.bib,FALSE,302
aliyazicioglu,turkish journal of engineering,2021,10.31127/tuje.707156,scopus.bib,FALSE,303
alizai,proceedings 2020 23rd ieee international multi topic conference inmic 2020,2020,10.1109/inmic50486.2020.9318053,scopus.bib,FALSE,304
aljenaid,arab gulf journal of scientific research,2008,NA,wos_1501_2000.bib,FALSE,305
allam,agricultural water management,2021,10.1016/j.agwat.2020.106432,scopus.bib;wos_0501_1000.bib,FALSE,306
allaudin,acta astronautica,2005,10.1016/j.actaastro.2005.03.015,scopus.bib;wos_2001_2500.bib,FALSE,307
allee,ocean and coastal management,2014,10.1016/j.ocecoaman.2013.10.021,scopus.bib,FALSE,308
allen,maritime policy and management,2022,10.1080/03088839.2021.1903597,scopus.bib,FALSE,309
allen,international journal of remote sensing,2018,10.1080/01431161.2018.1440095,scopus.bib;wos_0501_1000.bib,FALSE,310
allen,marine pollution bulletin,2018,10.1016/j.marpolbul.2018.01.014,scopus.bib;wos_1001_1500.bib,FALSE,311
allen,coastal research library,2014,10.1007/978-3-319-06326-3_17,scopus.bib,FALSE,312
allen,asabe 5th national decennial irrigation conference 2010 held in conjunction with irrigation show 2010,2010,NA,scopus.bib,FALSE,313
allen,international journal of wildland fire,2008,10.1071/wf08034,scopus.bib,FALSE,314
allen,irrigation and drainage systems,2005,10.1007/s10795-005-5187-z,scopus.bib,FALSE,315
alliss,conference on satellite meteorology and oceanography,2004,NA,scopus.bib,FALSE,316
allocca,science of the total environment,2021,10.1016/j.scitotenv.2021.148067,scopus.bib,FALSE,317
almadronesreyes,geojournal,2023,10.1007/s10708-022-10701-9,scopus.bib,FALSE,318
almamany,disaster advances,2022,NA,scopus.bib,FALSE,319
almeida,remote sensing of environment,2021,10.1016/j.rse.2021.112582,scopus.bib,FALSE,320
almela,environmental research communications,2023,10.1088/2515-7620/acd493,wos_2001_2500.bib,FALSE,321
alminagorta,world environmental and water resources congress 2010 challenges of change proceedings of the world environmental and water resources congress 2010,2010,10.1061/41114(371)264,scopus.bib,FALSE,322
almiron,boletin de la sociedad argentina de botanica,2020,10.31055/1851.2372.v55.n2.25480,scopus.bib,FALSE,323
almuhtaram,water research,2021,10.1016/j.watres.2021.117073,scopus.bib,FALSE,324
almuslmani,proceedings of the international astronautical congress iac,2015,NA,scopus.bib,FALSE,325
alnajjar,geoscience frontiers,2021,10.1016/j.gsf.2020.09.002,scopus.bib,FALSE,326
alnasrawi,environmental monitoring and assessment,2018,10.1007/s10661-018-6720-5,scopus.bib,FALSE,327
alneami,matec web of conferences,2018,10.1051/matecconf/201816201033,scopus.bib,FALSE,328
alobaid,ambio,2017,10.1007/s13280-016-0807-4,scopus.bib,FALSE,329
alokozai,journal of patient experience,2021,10.1177/23743735211036525,scopus.bib,FALSE,330
alonso,transactions of the asabe,2016,10.13031/trans.59.11608,scopus.bib,FALSE,331
alonsomartinez,science of the total environment,2020,10.1016/j.scitotenv.2020.137357,scopus.bib;wos_2001_2500.bib,FALSE,332
alonsomontesinos,renewable energy,2016,10.1016/j.renene.2016.05.066,scopus.bib,FALSE,333
alparslan,environmental monitoring and assessment,2007,10.1007/s10661-007-9658-6,scopus.bib,FALSE,334
alphan,environmental monitoring and assessment,2017,10.1007/s10661-016-5748-7,scopus.bib,FALSE,335
alphan,ekoloji,2006,NA,scopus.bib,FALSE,336
alqadhi,natural hazards,2022,10.1007/s11069-022-05318-7,scopus.bib;wos_1501_2000.bib,FALSE,337
alqasemi,science of the total environment,2021,10.1016/j.scitotenv.2020.144330,scopus.bib,FALSE,338
alrahbi,journal of applied remote sensing,2019,10.1117/1.jrs.13.034514,scopus.bib;wos_2501_3000.bib,FALSE,339
alrammahi,iop conference series earth and environmental science,2022,10.1088/1755-1315/1120/1/012007,scopus.bib,FALSE,340
alruzouq,environmental monitoring and assessment,2019,10.1007/s10661-019-7854-9,scopus.bib,FALSE,341
alruzouq,environmental monitoring and assessment,2018,10.1007/s10661-018-6538-1,scopus.bib;wos_0001_0500.bib,FALSE,342
alsabhan,journal of systems and information technology,2011,10.1108/13287261111184004,scopus.bib,FALSE,343
alshaiba,automation in construction,2020,10.1016/j.autcon.2020.103110,scopus.bib,FALSE,344
alston,journal of the air and waste management association,2011,10.3155/1047-3289.61.2.211,scopus.bib,FALSE,345
alsubhi,remote sensing,2022,10.3390/rs14225701,scopus.bib,FALSE,346
alsultan,international archives of the photogrammetry remote sensing and spatial information sciences isprs archives,2006,NA,scopus.bib,FALSE,347
altalbe,applied sciences switzerland ,2023,10.3390/app13074537,scopus.bib,FALSE,348
altamirano,environmental monitoring and assessment,2016,10.1007/s10661-016-5498-6,scopus.bib;wos_2501_3000.bib,FALSE,349
altamirano,biological conservation,2010,10.1016/j.biocon.2010.05.016,scopus.bib,FALSE,350
althoff,bioscience journal,2019,10.14393/bj-v35n3a2019-41737,scopus.bib;wos_0001_0500.bib,FALSE,351
altunel,international journal of engineering and geosciences,2021,10.26833/ijeg.712549,scopus.bib,FALSE,352
alvaradobriceno,proceedings of the international astronautical congress iac,2014,NA,scopus.bib,FALSE,353
alvaradobriceno,proceedings of the international astronautical congress iac,2013,NA,scopus.bib,FALSE,354
alvarez,journal of urban technology,2022,10.1080/10630732.2022.2082825,scopus.bib,FALSE,355
alvarez,reviews in cardiovascular medicine,2021,10.31083/j.rcm2202046,scopus.bib,FALSE,356
alvarez,iop conference series earth and environmental science,2020,10.1088/1755-1315/463/1/012081,scopus.bib,FALSE,357
alvarezmartinez,international journal of remote sensing,2018,10.1080/01431161.2018.1489163,scopus.bib,FALSE,358
alvarezmendoza,proceedings of spie the international society for optical engineering,2019,10.1117/12.2532508,scopus.bib,FALSE,359
alves,international archives of the photogrammetry remote sensing and spatial information sciences isprs archives,2016,10.5194/isprsarchives-xli-b8-801-2016,scopus.bib,FALSE,360
alvino,proceedings of the 33rd international business information management association conference ibima 2019 education excellence and innovation management through vision 2020,2019,NA,scopus.bib,FALSE,361
alvites,remote sensing,2022,10.3390/rs14184466,scopus.bib;wos_3501_3742.bib,FALSE,362
alvizuritintaya,resources,2022,10.3390/resources11040036,scopus.bib,FALSE,363
alyahya,solar energy,2016,10.1016/j.solener.2016.01.053,scopus.bib,FALSE,364
alzamora,madera y bosques,2021,10.21829/myb.2021.2721661,scopus.bib;wos_3001_3500.bib,FALSE,365
amadorcruz,ecological indicators,2021,10.1016/j.ecolind.2021.107856,wos_1001_1500.bib,FALSE,366
amani,international journal of energy sector management,2018,10.1108/ijesm-05-2016-0003,scopus.bib,FALSE,367
amankulova,heliyon,2023,10.1016/j.heliyon.2023.e17432,scopus.bib;wos_1001_1500.bib,FALSE,368
amanor,2017 ieee international conference on wireless for space and extreme environments wisee 2017,2017,10.1109/wisee.2017.8124884,scopus.bib,FALSE,369
amante,journal of coastal research,2018,10.2112/jcoastres-d-17-00211.1,scopus.bib,FALSE,370
amar,journal of applied ecology,2004,10.1111/j.0021-8901.2004.00890.x,scopus.bib;wos_2501_3000.bib,FALSE,371
amaral,sustainability science,2021,10.1007/s11625-021-00942-x,scopus.bib,FALSE,372
amarasingam,remote sensing applications society and environment,2022,10.1016/j.rsase.2022.100712,scopus.bib,FALSE,373
amare,population and development review,2021,10.1111/padr.12383,scopus.bib,FALSE,374
amarnath,proceedings of the national academy of sciences india section a physical sciences,2017,10.1007/s40010-017-0461-7,scopus.bib;wos_0501_1000.bib,FALSE,375
amarni,groundwater for sustainable development,2020,10.1016/j.gsd.2020.100481,scopus.bib,FALSE,376
amazeeq,proceedings 39th asian conference on remote sensing remote sensing enabling prosperity acrs 2018,2018,NA,scopus.bib,FALSE,377
amazirh,remote sensing,2021,10.3390/rs13163181,scopus.bib,FALSE,378
ambastha,journal of the indian society of remote sensing,2010,10.1007/s12524-010-0013-y,wos_0001_0500.bib,FALSE,379
ambrose,atmospheric environment,2011,10.1016/j.atmosenv.2011.06.056,scopus.bib,FALSE,380
ambrosia,34th international symposium on remote sensing of environment the geoss era towards operational environmental monitoring,2011,NA,scopus.bib,FALSE,381
ambrosia,proceedings 32nd international symposium on remote sensing of environment sustainable development through global earth observations,2007,NA,scopus.bib,FALSE,382
ambrosia,photogrammetric engineering and remote sensing,1998,NA,scopus.bib;wos_0001_0500.bib,FALSE,383
ambrosone,international journal of applied earth observation and geoinformation,2020,10.1016/j.jag.2020.102113,scopus.bib,FALSE,384
ambrus,proceedings of the 14th international docomomo conference adaptive reuse the modern movement towards the future,2016,NA,scopus.bib,FALSE,385
ameri,proceedings 2016 ieee 14th international conference on dependable autonomic and secure computing dasc 2016 2016 ieee 14th international conference on pervasive intelligence and computing picom 2016 2016 ieee 2nd international conference on big data intelligence and computing datacom 2016 and 2016 ieee cyber science and technology congress cyberscitech 2016 dasc picom datacom cyberscitech 2016,2016,10.1109/dasc-picom-datacom-cyberscitec.2016.120,scopus.bib,FALSE,386
ameri,american society for photogrammetry and remote sensing asprs annual conference 2008 bridging the horizons new frontiers in geospatial collaboration,2008,NA,scopus.bib,FALSE,387
amesse,journal of technology transfer,2002,10.1023/a:1020211606973,scopus.bib,FALSE,388
amgoth,spatial information research,2023,10.1007/s41324-023-00509-1,scopus.bib;wos_3001_3500.bib,FALSE,389
amici,ecological informatics,2017,10.1016/j.ecoinf.2017.04.005,scopus.bib,FALSE,390
amin,computational intelligence and neuroscience,2021,10.1155/2021/6656770,scopus.bib,FALSE,391
amin,applied ecology and environmental research,2020,10.15666/aeer/1803_46374650,scopus.bib,FALSE,392
amin,sarhad journal of agriculture,2019,10.17582/journal.sja/2019/35.1.234.243,scopus.bib,FALSE,393
amin,6th international disaster mitigation specialty conference 2018 held as part of the canadian society for civil engineering annual conference 2018,2018,NA,scopus.bib,FALSE,394
amini,remote sensing,2022,10.3390/rs14112654,scopus.bib,FALSE,395
aminzadeh,journal of the brazilian society of mechanical sciences and engineering,2023,10.1007/s40430-023-04536-9,scopus.bib,FALSE,396
amir siddique,sustainability switzerland ,2023,10.3390/su15076043,scopus.bib,FALSE,397
amiri,ecological informatics,2020,10.1016/j.ecoinf.2020.101060,scopus.bib,FALSE,398
amiri,proceedings of world environmental and water resources congress 2009 world environmental and water resources congress 2009 great rivers,2009,10.1061/41036(342)597,scopus.bib,FALSE,399
amoako johnson,climatic change,2014,10.1007/s10584-012-0573-7,scopus.bib,FALSE,400
amorim,frontiers in marine science,2017,10.3389/fmars.2017.00056,scopus.bib,FALSE,401
amorim,journal of sea research,2015,10.1016/j.seares.2014.10.002,scopus.bib,FALSE,402
amos,international journal of remote sensing,2019,10.1080/01431161.2018.1519284,scopus.bib;wos_1501_2000.bib,FALSE,403
an,journal of cleaner production,2023,10.1016/j.jclepro.2023.136409,scopus.bib;wos_2001_2500.bib,FALSE,404
an,remote sensing,2022,10.3390/rs14174127,scopus.bib;wos_0501_1000.bib,FALSE,405
an,global change biology bioenergy,2022,10.1111/gcbb.12934,wos_3001_3500.bib,FALSE,406
an,geocarto international,2022,10.1080/10106049.2022.2093412,scopus.bib;wos_2001_2500.bib,FALSE,407
an,fresenius environmental bulletin,2020,NA,scopus.bib,FALSE,408
an,applied energy,2019,10.1016/j.apenergy.2018.11.073,scopus.bib,FALSE,409
an,acm international conference proceeding series,2018,10.1145/3164541.3164549,scopus.bib,FALSE,410
an,proceedings of spie the international society for optical engineering,2007,10.1117/12.764907,scopus.bib,FALSE,411
anakha,journal of coastal conservation,2022,10.1007/s11852-022-00925-9,scopus.bib;wos_0001_0500.bib,FALSE,412
anand,remote sensing,2021,10.3390/rs13163284,scopus.bib;wos_2001_2500.bib,FALSE,413
anand,environmental monitoring and assessment,2021,10.1007/s10661-021-08950-1,scopus.bib,FALSE,414
anand,NA,2016,10.1007/978-3-319-40195-9_11,wos_2001_2500.bib,FALSE,415
anas,remote sensing,2021,10.3390/rs13051034,scopus.bib,FALSE,416
ancic,nova mehanizacija sumarstva,2019,10.5552/nms.2019.7,scopus.bib,FALSE,417
andalibi,remote sensing,2022,10.3390/rs14225731,scopus.bib,FALSE,418
ande,international journal of the physical sciences,2009,NA,wos_3001_3500.bib,FALSE,419
andegelile,ifip advances in information and communication technology,2019,10.1007/978-3-030-18400-1_58,scopus.bib,FALSE,420
anderegg,global change biology,2019,10.1111/gcb.14655,scopus.bib,FALSE,421
anderson,proceedings of the international conference on mine closure,2023,10.36487/acg_repo/2315_014,scopus.bib,FALSE,422
anderson,remote sensing,2019,10.3390/rs11030216,scopus.bib;wos_0501_1000.bib,FALSE,423
anderson,ecological indicators,2018,10.1016/j.ecolind.2017.09.034,scopus.bib,FALSE,424
anderson,harmful algae,2016,10.1016/j.hal.2016.08.006,scopus.bib,FALSE,425
anderson,geoscientific model development,2015,10.5194/gmd-8-3021-2015,scopus.bib,FALSE,426
anderson,geography compass,2013,10.1111/gec3.12088,scopus.bib,FALSE,427
anderson,proceedings of the international astronautical congress iac,2012,NA,scopus.bib,FALSE,428
anderson,advances in water resources,2012,10.1016/j.advwatres.2012.06.005,scopus.bib;wos_0501_1000.bib,FALSE,429
anderson,remote sensing of environment,2012,10.1016/j.rse.2011.08.025,scopus.bib;wos_0001_0500.bib,FALSE,430
anderson,international journal of wildland fire,2009,10.1071/wf08046,scopus.bib,FALSE,431
anderson,gl conference series conference proceedings,2007,NA,scopus.bib,FALSE,432
anderson,54th international astronautical congress of the international astronautical federation iaf the international academy of astronautics and the international institute of space law,2003,10.2514/6.iac-03-c.2.08,scopus.bib,FALSE,433
anderson,sae technical papers,1994,10.4271/941442,scopus.bib,FALSE,434
anderson,coastal mapping papers reprinted from coastal zone 78 symposium san francisco march 1978 reprinted for the american society of photogrammetry by the american society of civil engineers available asp falls church va ,1976,NA,scopus.bib,FALSE,435
